Index	Gene_name	Gene_list_number	Gene_list_index	Source	Ensembl_gene_id	Ensembl_transcript_id	RefSeq_mRNA_id	HGNC_symbol	Alias	Info
2025	Crip3	21	21_all_sig_genes_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000023968	ENSMUST00000113465|ENSMUST00000169441|ENSMUST00000165750|ENSMUST00000164180|ENSMUST00000024764|ENSMUST00000165811|ENSMUST00000165993	NM_053250|NM_181664	CRIP3	TLP-A|TLP	Probe.Set:ILMN_3104529|Identifier:NM_053250.1|FirstOfLocuslink:NP_444480.1|FirstOfName:Crip3|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:6.42310309968911e-05|ANOVA.CELL:2.5474709768044497e-45|ANOVA.INT:0.034992431811970696|FDR_ANOVA.TREAT:0.0038169930826904104|FDR_ANOVA.CELL:2.59090142914028e-43|FDR_ANOVA.INT:0.6920696541415251|TTEST.ASTRO.DEX:3.0494868531739e-05|TTEST.ASTRO.ALD:0.00142668420230203|TTEST.ASTRO.DHT:0.11318198120168801|TTEST.ASTRO.PRG:0.00034002940024186503|TTEST.ASTRO.ESR:0.00576612435000598|TTEST.NEURO.DEX:0.22712655468529402|TTEST.NEURO.ALD:0.21768372498812502|TTEST.NEURO.DHT:0.08472692672794589|TTEST.NEURO.PRG:0.029621943956507798|TTEST.NEURO.ESR:0.737020308051742|FDR_TTEST.ASTRO.DEX:0.0055654943066581605|FDR_TTEST.ASTRO.ALD:0.23366358391590603|FDR_TTEST.ASTRO.DHT:0.897934562361108|FDR_TTEST.ASTRO.PRG:0.36497301174713304|FDR_TTEST.ASTRO.ESR:0.867316536877425|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:0.38587499999999997|FOLD.ASTRO.ALD:0.231088541666669|FOLD.ASTRO.DHT:0.17318229166666702|FOLD.ASTRO.PRG:0.266247395833334|FOLD.ASTRO.ESR:0.175557291666667|FOLD.NEURO.DEX:0.0895859375000008|FOLD.NEURO.ALD:0.08330208333333469|FOLD.NEURO.DHT:0.135276041666668|FOLD.NEURO.PRG:0.184645833333335|FOLD.NEURO.ESR:0.0216406250000007
2026	Tnfsf11	21	21_all_sig_genes_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000022015	ENSMUST00000022592	NM_011613	TNFSF11	RANKL|OPGL|ODF|Ly109l|Trance|osteoclast differentiation factor|OPGL	Probe.Set:ILMN_2505780|Identifier:NM_011613.3|FirstOfLocuslink:NP_035743.2|FirstOfName:Tnfsf11|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:6.522808724110801e-05|ANOVA.CELL:0.00119943129126193|ANOVA.INT:6.0416950741762996e-06|FDR_ANOVA.TREAT:0.0038662922981654905|FDR_ANOVA.CELL:0.00241286718262224|FDR_ANOVA.INT:0.000822918077743412|TTEST.ASTRO.DEX:0.00406899126592218|TTEST.ASTRO.ALD:0.8554678714018231|TTEST.ASTRO.DHT:0.233621947468638|TTEST.ASTRO.PRG:0.7285391228750521|TTEST.ASTRO.ESR:0.15793588153937302|TTEST.NEURO.DEX:0.0421525914062099|TTEST.NEURO.ALD:0.024174439456802598|TTEST.NEURO.DHT:0.0042993255343796305|TTEST.NEURO.PRG:0.00843908851048074|TTEST.NEURO.ESR:0.0877739326663|FDR_TTEST.ASTRO.DEX:0.110648764848463|FDR_TTEST.ASTRO.ALD:0.982787045671311|FDR_TTEST.ASTRO.DHT:0.9210482718965681|FDR_TTEST.ASTRO.PRG:0.9734760509904831|FDR_TTEST.ASTRO.ESR:0.9359039924776791|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:0.38740364583333403|FOLD.ASTRO.ALD:-0.0208567708333334|FOLD.ASTRO.DHT:-0.109630208333333|FOLD.ASTRO.PRG:-0.0276927083333334|FOLD.ASTRO.ESR:-0.11978125|FOLD.NEURO.DEX:0.0785729166666664|FOLD.NEURO.ALD:0.132627604166666|FOLD.NEURO.DHT:0.140856770833333|FOLD.NEURO.PRG:0.1656484375|FOLD.NEURO.ESR:0.0776744791666664
2027	Mnat1	21	21_all_sig_genes_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000021103	ENSMUST00000189644|ENSMUST00000021523|ENSMUST00000187549	NM_008612	MNAT1	MAT1|E130115E11Rik	Probe.Set:ILMN_2758632|Identifier:NM_008612.2|FirstOfLocuslink:NP_032638.2|FirstOfName:Mnat1|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:6.519850540546311e-05|ANOVA.CELL:7.154532197659439e-29|ANOVA.INT:0.000668393696527931|FDR_ANOVA.TREAT:0.0038662922981654905|FDR_ANOVA.CELL:7.433694187550109e-28|FDR_ANOVA.INT:0.0464795339510252|TTEST.ASTRO.DEX:0.00021641620735454202|TTEST.ASTRO.ALD:0.0012899803992555|TTEST.ASTRO.DHT:0.0076322919963526204|TTEST.ASTRO.PRG:0.0028340286746309103|TTEST.ASTRO.ESR:0.042790000227136596|TTEST.NEURO.DEX:0.7890383819875|TTEST.NEURO.ALD:0.47521633145357506|TTEST.NEURO.DHT:0.400906500015337|TTEST.NEURO.PRG:0.578031392448908|TTEST.NEURO.ESR:0.6762976394093511|FDR_TTEST.ASTRO.DEX:0.0181029020985302|FDR_TTEST.ASTRO.ALD:0.22120800558290202|FDR_TTEST.ASTRO.DHT:0.8456116380494431|FDR_TTEST.ASTRO.PRG:0.679377921778305|FDR_TTEST.ASTRO.ESR:0.9148426913910791|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:0.6084036458333341|FOLD.ASTRO.ALD:0.296984375000001|FOLD.ASTRO.DHT:0.18935677083333302|FOLD.ASTRO.PRG:0.22879166666666803|FOLD.ASTRO.ESR:0.210244791666668|FOLD.NEURO.DEX:0.0331328124999999|FOLD.NEURO.ALD:0.0555286458333342|FOLD.NEURO.DHT:-0.0613541666666659|FOLD.NEURO.PRG:0.0333359375000004|FOLD.NEURO.ESR:0.0398177083333326
2028	Naprt1	21	21_all_sig_genes_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000022574	ENSMUST00000230259|ENSMUST00000023237|ENSMUST00000230739|ENSMUST00000229571	NM_172607	NAPRT		Probe.Set:ILMN_1225191|Identifier:NM_172607.3|FirstOfLocuslink:NP_766195.2|FirstOfName:Naprt1|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:6.75698807483188e-05|ANOVA.CELL:2.2155588964790098e-39|ANOVA.INT:0.8392375998123881|FDR_ANOVA.TREAT:0.00399996368419599|FDR_ANOVA.CELL:7.80329645202302e-38|FDR_ANOVA.INT:0.9999978870935041|TTEST.ASTRO.DEX:0.0158405984323523|TTEST.ASTRO.ALD:0.12796659963148102|TTEST.ASTRO.DHT:0.19235616112565102|TTEST.ASTRO.PRG:0.23651350751067302|TTEST.ASTRO.ESR:0.785191620121173|TTEST.NEURO.DEX:0.0708174768856543|TTEST.NEURO.ALD:0.121966980753112|TTEST.NEURO.DHT:0.419638724220931|TTEST.NEURO.PRG:0.8217317561263661|TTEST.NEURO.ESR:0.23082890498584901|FDR_TTEST.ASTRO.DEX:0.23141639126113403|FDR_TTEST.ASTRO.ALD:0.741394278548899|FDR_TTEST.ASTRO.DHT:0.9132682544287011|FDR_TTEST.ASTRO.PRG:0.9064749590232971|FDR_TTEST.ASTRO.ESR:0.9900583148253741|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:-0.31067708333333305|FOLD.ASTRO.ALD:-0.19553385416666702|FOLD.ASTRO.DHT:-0.10693489583333401|FOLD.ASTRO.PRG:-0.0964921874999991|FOLD.ASTRO.ESR:-0.0260651041666673|FOLD.NEURO.DEX:-0.23230989583333503|FOLD.NEURO.ALD:-0.147625000000001|FOLD.NEURO.DHT:0.0538229166666646|FOLD.NEURO.PRG:-0.009020833333334371|FOLD.NEURO.ESR:0.0504531249999989
2029	Gas2l3	21	21_all_sig_genes_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000074802	ENSMUST00000219351|ENSMUST00000219073|ENSMUST00000220071|ENSMUST00000220234|ENSMUST00000099374|ENSMUST00000105298|ENSMUST00000220128|ENSMUST00000218764	NM_001284344|NM_001033331|NM_001079876	GAS2L3	LOC237436|8430435B07Rik	Probe.Set:ILMN_2507232|Identifier:NM_001079876.1|FirstOfLocuslink:NP_001073345.1|FirstOfName:Gas2l3|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:6.782483606869622e-05|ANOVA.CELL:2.1773645827742e-31|ANOVA.INT:0.0429180501791774|FDR_ANOVA.TREAT:0.004009915468163871|FDR_ANOVA.CELL:2.87990925938173e-30|FDR_ANOVA.INT:0.757541004527942|TTEST.ASTRO.DEX:0.0104200946192898|TTEST.ASTRO.ALD:0.55273754043429|TTEST.ASTRO.DHT:0.577876683779306|TTEST.ASTRO.PRG:0.798887607151462|TTEST.ASTRO.ESR:0.926098152332358|TTEST.NEURO.DEX:0.41845511893195503|TTEST.NEURO.ALD:0.9209769072033961|TTEST.NEURO.DHT:0.0201674853302195|TTEST.NEURO.PRG:0.7331375778440511|TTEST.NEURO.ESR:0.9098195653810771|FDR_TTEST.ASTRO.DEX:0.184343850172831|FDR_TTEST.ASTRO.ALD:0.9247534369518261|FDR_TTEST.ASTRO.DHT:0.96489871900351|FDR_TTEST.ASTRO.PRG:0.97925455839154|FDR_TTEST.ASTRO.ESR:0.99728860569029|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:-0.44197135416666605|FOLD.ASTRO.ALD:-0.0589739583333344|FOLD.ASTRO.DHT:0.0430937499999988|FOLD.ASTRO.PRG:0.0229609375000006|FOLD.ASTRO.ESR:0.00747395833333364|FOLD.NEURO.DEX:-0.0716432291666678|FOLD.NEURO.ALD:0.010346354166666|FOLD.NEURO.DHT:0.203153645833332|FOLD.NEURO.PRG:0.0311432291666662|FOLD.NEURO.ESR:-0.009916666666667242
2030	Usp2	21	21_all_sig_genes_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000032010	ENSMUST00000177054|ENSMUST00000034508|ENSMUST00000175816|ENSMUST00000176022|ENSMUST00000114830|ENSMUST00000065461|ENSMUST00000176416|ENSMUST00000177422|ENSMUST00000176671	NM_001407818|NM_001407819|NM_001407820|NM_016808|NM_198092|NM_001407821|NM_001407822|NM_198091	USP2	ubp41|B930035K21Rik	Probe.Set:ILMN_2466316|Identifier:NM_198091.2|FirstOfLocuslink:NP_932759.1|FirstOfName:Usp2|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:6.85193208323372e-05|ANOVA.CELL:2.9511568452056704e-15|ANOVA.INT:0.349177769569529|FDR_ANOVA.TREAT:0.0040457942712434|FDR_ANOVA.CELL:1.2015405711183e-14|FDR_ANOVA.INT:0.9999978870935041|TTEST.ASTRO.DEX:0.0100085705258715|TTEST.ASTRO.ALD:0.0586944187664984|TTEST.ASTRO.DHT:0.312418211340218|TTEST.ASTRO.PRG:0.11302447145039|TTEST.ASTRO.ESR:0.313858682319096|TTEST.NEURO.DEX:0.0601411967680457|TTEST.NEURO.ALD:0.900586621520377|TTEST.NEURO.DHT:0.35264328358907704|TTEST.NEURO.PRG:0.74223583550797|TTEST.NEURO.ESR:0.139126032910128|FDR_TTEST.ASTRO.DEX:0.180338548778799|FDR_TTEST.ASTRO.ALD:0.64895756611462|FDR_TTEST.ASTRO.DHT:0.9339646072545491|FDR_TTEST.ASTRO.PRG:0.8732401833334721|FDR_TTEST.ASTRO.ESR:0.9558446186724281|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:0.426539062500001|FOLD.ASTRO.ALD:0.277117187500001|FOLD.ASTRO.DHT:0.107309895833333|FOLD.ASTRO.PRG:0.219828125|FOLD.ASTRO.ESR:0.137182291666667|FOLD.NEURO.DEX:0.2613125|FOLD.NEURO.ALD:-0.0104244791666668|FOLD.NEURO.DHT:-0.0796380208333325|FOLD.NEURO.PRG:-0.027786458333333798|FOLD.NEURO.ESR:-0.11311718750000001
2031	Slc35f3	21	21_all_sig_genes_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000057060	ENSMUST00000108759|ENSMUST00000238518|ENSMUST00000238386	NM_175434|NM_001363500	SLC35F3	B230375D17Rik	Probe.Set:ILMN_2698880|Identifier:NM_175434.3|FirstOfLocuslink:NP_780643.2|FirstOfName:Slc35f3|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:6.927477949047721e-05|ANOVA.CELL:2.96672220965217e-21|ANOVA.INT:0.0852687312522388|FDR_ANOVA.TREAT:0.0040851770985865805|FDR_ANOVA.CELL:1.7183320535433898e-20|FDR_ANOVA.INT:0.9589510079284781|TTEST.ASTRO.DEX:0.00310721919650884|TTEST.ASTRO.ALD:0.764691417530393|TTEST.ASTRO.DHT:0.533393973418137|TTEST.ASTRO.PRG:0.614175524713478|TTEST.ASTRO.ESR:0.806499847786991|TTEST.NEURO.DEX:0.0496896449688077|TTEST.NEURO.ALD:0.56703368261577|TTEST.NEURO.DHT:0.9644055193005421|TTEST.NEURO.PRG:0.9758320536375851|TTEST.NEURO.ESR:0.25441023483226|FDR_TTEST.ASTRO.DEX:0.0955861164401703|FDR_TTEST.ASTRO.ALD:0.9664490741583661|FDR_TTEST.ASTRO.DHT:0.9601296074426481|FDR_TTEST.ASTRO.PRG:0.9600212507355771|FDR_TTEST.ASTRO.ESR:0.9912165285013931|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:0.48059375000000104|FOLD.ASTRO.ALD:-0.027122395833332598|FOLD.ASTRO.DHT:-0.058872395833335006|FOLD.ASTRO.PRG:-0.0577083333333341|FOLD.ASTRO.ESR:-0.0220598958333333|FOLD.NEURO.DEX:0.175515625000001|FOLD.NEURO.ALD:0.0379635416666666|FOLD.NEURO.DHT:-0.0043541666666655505|FOLD.NEURO.PRG:0.0033098958333344104|FOLD.NEURO.ESR:0.0508932291666664
2032	4933413J09Rik	21	21_all_sig_genes_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000021874	ENSMUST00000168234|ENSMUST00000170881|ENSMUST00000022427|ENSMUST00000159700|ENSMUST00000240935|ENSMUST00000059648|ENSMUST00000160661				Probe.Set:ILMN_1220108|Identifier:AK016807|FirstOfLocuslink:None|FirstOfName:4933413J09Rik|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:6.958991701075481e-05|ANOVA.CELL:0.0022138504543256303|ANOVA.INT:0.015354171334918199|FDR_ANOVA.TREAT:0.00409852656639616|FDR_ANOVA.CELL:0.00430427937504869|FDR_ANOVA.INT:0.44282542612024606|TTEST.ASTRO.DEX:0.0895441701245466|TTEST.ASTRO.ALD:0.00113277500071997|TTEST.ASTRO.DHT:0.000128796496063298|TTEST.ASTRO.PRG:0.0012428172227769202|TTEST.ASTRO.ESR:0.006410531929543941|TTEST.NEURO.DEX:0.440328026445064|TTEST.NEURO.ALD:0.192743652487873|TTEST.NEURO.DHT:0.405522406121858|TTEST.NEURO.PRG:0.562626117953801|TTEST.NEURO.ESR:0.0048024597295795906|FDR_TTEST.ASTRO.DEX:0.49943591897093|FDR_TTEST.ASTRO.ALD:0.21144349975627302|FDR_TTEST.ASTRO.DHT:0.5864392636276721|FDR_TTEST.ASTRO.PRG:0.5916066231391931|FDR_TTEST.ASTRO.ESR:0.867316536877425|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:0.1578828125|FOLD.ASTRO.ALD:0.17603125|FOLD.ASTRO.DHT:0.23877343750000102|FOLD.ASTRO.PRG:0.14756770833333402|FOLD.ASTRO.ESR:0.19469010416666702|FOLD.NEURO.DEX:-0.0372500000000002|FOLD.NEURO.ALD:0.0432135416666668|FOLD.NEURO.DHT:0.0423854166666668|FOLD.NEURO.PRG:0.023312500000000298|FOLD.NEURO.ESR:0.193479166666666
2033	Hpgd	21	21_all_sig_genes_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000031613	ENSMUST00000034026	NM_008278	HPGD	15-PGDH	Probe.Set:ILMN_2649199|Identifier:NM_008278|FirstOfLocuslink:None|FirstOfName:Hpgd|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:6.98201503713672e-05|ANOVA.CELL:1.9100694160212603e-27|ANOVA.INT:0.00950831931436976|FDR_ANOVA.TREAT:0.0041016229303403404|FDR_ANOVA.CELL:1.74437391644315e-26|FDR_ANOVA.INT:0.32985509843855|TTEST.ASTRO.DEX:0.009803024243753311|TTEST.ASTRO.ALD:0.84331697605739|TTEST.ASTRO.DHT:0.794086200968483|TTEST.ASTRO.PRG:0.735591445301604|TTEST.ASTRO.ESR:0.41652200353962604|TTEST.NEURO.DEX:0.521322683333432|TTEST.NEURO.ALD:0.38239765486286803|TTEST.NEURO.DHT:0.0302247123417827|TTEST.NEURO.PRG:0.12223786168976501|TTEST.NEURO.ESR:0.12494049523143501|FDR_TTEST.ASTRO.DEX:0.17815604589469|FDR_TTEST.ASTRO.ALD:0.981321523827657|FDR_TTEST.ASTRO.DHT:0.9841394384102481|FDR_TTEST.ASTRO.PRG:0.9743184947594821|FDR_TTEST.ASTRO.ESR:0.9688797909553171|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:-0.5628697916666671|FOLD.ASTRO.ALD:0.0286562499999992|FOLD.ASTRO.DHT:0.0398541666666663|FOLD.ASTRO.PRG:0.05712239583333201|FOLD.ASTRO.ESR:0.131026041666665|FOLD.NEURO.DEX:0.0609947916666673|FOLD.NEURO.ALD:0.0808203125000011|FOLD.NEURO.DHT:0.34852343750000103|FOLD.NEURO.PRG:0.19646614583333602|FOLD.NEURO.ESR:0.234018229166667
2034	Pgpep1	21	21_all_sig_genes_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000056204	ENSMUST00000210307|ENSMUST00000209768|ENSMUST00000211715|ENSMUST00000070173|ENSMUST00000210193|ENSMUST00000210459|ENSMUST00000211526|ENSMUST00000210786	NM_023217	PGPEP1	PGP-I|Pcp|2810003H13Rik	Probe.Set:ILMN_2846255|Identifier:NM_023217.2|FirstOfLocuslink:NP_075706.1|FirstOfName:Pgpep1|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:6.98149564867277e-05|ANOVA.CELL:2.6698707789929903e-17|ANOVA.INT:0.0291369373211519|FDR_ANOVA.TREAT:0.0041016229303403404|FDR_ANOVA.CELL:1.22142686366018e-16|FDR_ANOVA.INT:0.638094693118029|TTEST.ASTRO.DEX:0.00228957932330522|TTEST.ASTRO.ALD:0.12808292049792602|TTEST.ASTRO.DHT:0.8850626188059141|TTEST.ASTRO.PRG:0.410404566976011|TTEST.ASTRO.ESR:0.765259061370628|TTEST.NEURO.DEX:0.14082192769061802|TTEST.NEURO.ALD:0.718788092633412|TTEST.NEURO.DHT:0.96271196112766|TTEST.NEURO.PRG:0.469704794989227|TTEST.NEURO.ESR:0.7086099963694791|FDR_TTEST.ASTRO.DEX:0.0802512658112408|FDR_TTEST.ASTRO.ALD:0.7414462728054491|FDR_TTEST.ASTRO.DHT:0.9908728625426441|FDR_TTEST.ASTRO.PRG:0.9294642365243181|FDR_TTEST.ASTRO.ESR:0.988803998506053|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:-0.570132812499999|FOLD.ASTRO.ALD:-0.20820312499999902|FOLD.ASTRO.DHT:-0.0160442708333335|FOLD.ASTRO.PRG:-0.11643229166666601|FOLD.ASTRO.ESR:-0.032101562499999396|FOLD.NEURO.DEX:-0.149986979166668|FOLD.NEURO.ALD:-0.0226901041666672|FOLD.NEURO.DHT:-0.00524218750000038|FOLD.NEURO.PRG:-0.07410416666666819|FOLD.NEURO.ESR:-0.0243776041666681
2035	LOC666053	21	21_all_sig_genes_michkor_cells_dex	michkor-cells-dex						Probe.Set:ILMN_2777535|Identifier:XR_032036.1|FirstOfLocuslink:None|FirstOfName:LOC666053|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:7.010554825511341e-05|ANOVA.CELL:8.18748421138541e-28|ANOVA.INT:0.315314146571928|FDR_ANOVA.TREAT:0.004113155762556051|FDR_ANOVA.CELL:7.732642584915311e-27|FDR_ANOVA.INT:0.9999978870935041|TTEST.ASTRO.DEX:0.0200774779996165|TTEST.ASTRO.ALD:0.589199548377766|TTEST.ASTRO.DHT:0.49928020556912905|TTEST.ASTRO.PRG:0.532010133974545|TTEST.ASTRO.ESR:0.347954705974277|TTEST.NEURO.DEX:0.0201380813180479|TTEST.NEURO.ALD:0.733491451474478|TTEST.NEURO.DHT:0.39154171252840403|TTEST.NEURO.PRG:0.603406469284689|TTEST.NEURO.ESR:0.7874844192699321|FDR_TTEST.ASTRO.DEX:0.261079118622265|FDR_TTEST.ASTRO.ALD:0.9341313132828271|FDR_TTEST.ASTRO.DHT:0.9565480358470181|FDR_TTEST.ASTRO.PRG:0.9504723717037751|FDR_TTEST.ASTRO.ESR:0.958762611331313|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:0.479432291666665|FOLD.ASTRO.ALD:-0.114263020833334|FOLD.ASTRO.DHT:-0.13671093750000202|FOLD.ASTRO.PRG:-0.10532031250000201|FOLD.ASTRO.ESR:-0.179645833333336|FOLD.NEURO.DEX:0.2850625|FOLD.NEURO.ALD:0.0363046874999995|FOLD.NEURO.DHT:-0.0697838541666673|FOLD.NEURO.PRG:0.0538932291666665|FOLD.NEURO.ESR:0.024330729166667498
2036	Gpr160	21	21_all_sig_genes_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000037661	ENSMUST00000166278|ENSMUST00000108259|ENSMUST00000108261|ENSMUST00000046748|ENSMUST00000130294|ENSMUST00000108258|ENSMUST00000194979|ENSMUST00000147697	NM_001286995|NM_001357144|NM_027965|NM_001286994|NM_001286996|NM_001134386|NM_001134385	GPR160	1700025D19Rik	Probe.Set:ILMN_2621649|Identifier:XM_921012.3|FirstOfLocuslink:XP_926105.1|FirstOfName:Gpr160|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:7.04602632994289e-05|ANOVA.CELL:5.98091659025431e-21|ANOVA.INT:0.000298186457675941|FDR_ANOVA.TREAT:0.0041287210629287205|FDR_ANOVA.CELL:3.39934567501726e-20|FDR_ANOVA.INT:0.0236165720355556|TTEST.ASTRO.DEX:0.0018239281017924402|TTEST.ASTRO.ALD:0.11455677389118901|TTEST.ASTRO.DHT:0.335683155354052|TTEST.ASTRO.PRG:0.19779929672936303|TTEST.ASTRO.ESR:0.445105568782083|TTEST.NEURO.DEX:0.6983313938580531|TTEST.NEURO.ALD:0.957231492084581|TTEST.NEURO.DHT:0.361662067830676|TTEST.NEURO.PRG:0.0799648822452777|TTEST.NEURO.ESR:0.63244907253017|FDR_TTEST.ASTRO.DEX:0.06994855163801|FDR_TTEST.ASTRO.ALD:0.7278199612459371|FDR_TTEST.ASTRO.DHT:0.934873823016345|FDR_TTEST.ASTRO.PRG:0.8949866771345011|FDR_TTEST.ASTRO.ESR:0.971248005964312|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:-0.568924479166667|FOLD.ASTRO.ALD:-0.20861979166666703|FOLD.ASTRO.DHT:-0.12189843750000101|FOLD.ASTRO.PRG:-0.15490364583333402|FOLD.ASTRO.ESR:-0.0927317708333337|FOLD.NEURO.DEX:-0.0209531250000001|FOLD.NEURO.ALD:-0.0028619791666662|FOLD.NEURO.DHT:0.054765625000000796|FOLD.NEURO.PRG:-0.134382812499999|FOLD.NEURO.ESR:0.0284036458333334
